pl_name,rastr,decstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2013-BLG-0911L b,17h55m31.98s,-29d15m13.8s,,,,0,,,,0,,,,0,,,,,,,,,8000.00000000,2000.00000000,-2000.00000000,0,2456537.31280000,0.00050000,-0.00050000,0,0.00480000,0.00007700,-0.00007900,0,94.69800000,1.61200000,-1.52500000,0,1.11300000,0.14800000,-0.11800000,0,0.15000000,0.00200000,-0.00200000,0,323.60000000,8.90000000,-8.40000000,0,4.19700000,0.00400000,-0.00400000,0,18.10400000,0.04900000,-0.04900000,0,,,,,,,,,,,,,0,<a refstr=MIYAZAKI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...76M/abstract target=ref>Miyazaki et al. 2020</a>
KMT-2019-BLG-1339L b,17h42m58.42s,-25d34m26.1s,397.00000000,331.00000000,-230.00000000,0,1.25000000,1.04000000,-0.73000000,0,2.15000000,2.59000000,-1.58000000,0,0.48000000,0.40000000,-0.28000000,0,6120.00000000,1260.00000000,-1600.00000000,0,,,,,2458666.39100000,0.00300000,-0.00300000,0,0.00156000,0.00089000,-0.00089000,0,16.70000000,0.68000000,-0.68000000,0,1.42000000,0.32000000,-0.32000000,0,0.88000000,0.03000000,-0.03000000,0,24.70000000,6.60000000,-6.60000000,0,4.79000000,0.01400000,-0.01400000,0,20.89000000,0.01000000,-0.01000000,0,,,,,0.55000000,0.13000000,-0.13000000,0,12.08000000,2.89000000,-2.89000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...64H/abstract target=ref>Han et al. 2020</a>
OGLE-2017-BLG-1375L b,17h56m37.17s,-30d18m41.1s,3585.00000000,2770.00000000,-1070.00000000,0,11.28000000,8.73000000,-3.38000000,0,3.04000000,1.16000000,-0.75000000,0,0.81000000,0.63000000,-0.24000000,0,3930.00000000,1490.00000000,-910.00000000,0,,,,,2457969.85800000,0.02300000,-0.02300000,0,-0.03500000,0.00100000,-0.00100000,0,101.06000000,1.55000000,-1.55000000,0,0.34000000,0.02000000,-0.02000000,0,0.83900000,0.00300000,-0.00300000,0,133.20000000,3.80000000,-3.80000000,0,-5.10200000,0.00700000,-0.00700000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2005-BLG-169L b,18h06m05.32s,-30d43m57.5s,13.00000000,,,0,0.04100000,,,0,2.70000000,,,0,0.49000000,0.23000000,-0.29000000,0,2700.00000000,1600.00000000,-1300.00000000,0,,,,,2453491.87580000,,,0,0.00124000,,,0,42.27000000,,,0,0.44000000,,,0,1.01980000,,,0,0.86000000,,,0,2.04000000,,,0,,,,,,,,,1.00000000,0.22000000,-0.22000000,0,8.40000000,1.70000000,-1.70000000,0,0,<a refstr=GOULD_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...644L..37G/abstract target=ref> Gould et al. 2006 </a>
MOA-2011-BLG-293L b,17h55m39.35s,-28d28m36.65s,1500.00000000,100.00000000,-100.00000000,0,4.80000000,0.30000000,-0.30000000,0,1.10000000,0.10000000,-0.10000000,0,0.86000000,0.06000000,-0.06000000,0,7720.00000000,440.00000000,-440.00000000,0,8350.00000000,490.00000000,-490.00000000,0,,,,,,,,,21.67000000,,,0,,,,,0.54800000,0.00500000,-0.00500000,0,53.00000000,2.00000000,-2.00000000,0,,,,,22.27000000,0.05000000,-0.05000000,0,,,,,0.26000000,0.02000000,-0.02000000,0,,,,,1,<a refstr=BATISTA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...780...54B/abstract target=ref> Batista et al. 2014 </a>
OGLE-2008-BLG-092L b,17h47m29.42s,-34d43m35.6s,57.00000000,,,0,0.18000000,,,0,15.00000000,,,0,0.71000000,,,0,8100.00000000,,,0,9700.00000000,,,0,2454727.37400000,0.04700000,-0.04700000,0,1.54500000,0.04300000,-0.04300000,0,38.64000000,0.88000000,-0.88000000,0,41.40000000,2.50000000,-2.50000000,0,5.26000000,0.11000000,-0.11000000,0,2.41000000,0.45000000,-0.45000000,0,0.31400000,0.00500000,-0.00500000,0,13.90000000,,,0,,,,,0.34400000,0.02000000,-0.02000000,0,3.25000000,0.22000000,-0.22000000,0,1,<a refstr=POLESKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...42P/abstract target=ref>Poleski et al. 2014</a>
MOA-2011-BLG-262L b,18h00m23.48s,-31d14m42.93s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2455739.13100000,0.00030000,-0.00030000,0,0.01463000,0.00057000,-0.00057000,0,3.85500000,0.01300000,-0.01300000,0,,,,,1.09660000,0.00380000,-0.00380000,0,4.43000000,0.25000000,-0.25000000,0,1.81150000,0.00600000,-0.00600000,0,19.93700000,0.04100000,-0.04100000,0,,,,,,,,,,,,,0,<a refstr=BENNETT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..155B/abstract target=ref>Bennett et al. 2014</a>
MOA-2010-BLG-353L b,18h05m12.94s,-27d17m35.64s,73.00000000,130.00000000,-41.00000000,0,0.23000000,0.42000000,-0.13000000,0,1.85000000,0.63000000,-0.51000000,0,0.16000000,0.28000000,-0.09000000,0,7170.00000000,870.00000000,-1120.00000000,0,9000.00000000,750.00000000,-750.00000000,0,2455381.24000000,0.06000000,-0.06000000,0,-0.79000000,0.08000000,-0.08000000,0,11.30000000,0.70000000,-0.70000000,0,21.00000000,9.00000000,-9.00000000,0,1.45000000,0.06000000,-0.06000000,0,14.00000000,4.00000000,-4.00000000,0,4.17000000,0.02000000,-0.02000000,0,17.73000000,0.30000000,-0.30000000,0,,,,,0.18700000,0.08900000,-0.08900000,0,,,,,0,<a refstr=RATTENBURY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454..946R/abstract target=ref>Rattenbury et al. 2015</a>
OGLE-2012-BLG-0950L b,18h08m04.62s,-29d43m53.7s,25.00000000,5.00000000,-5.00000000,0,0.07900000,0.02000000,-0.02000000,0,2.20000000,0.10000000,-0.30000000,0,0.38000000,0.03000000,-0.08000000,0,4200.00000000,400.00000000,-900.00000000,0,,,,,2456151.48000000,0.03000000,-0.03000000,0,-0.10000000,0.00300000,-0.00300000,0,68.50000000,1.60000000,-1.60000000,0,3.00000000,,,1,0.89300000,0.00600000,-0.00600000,0,1.90000000,0.50000000,-0.20000000,0,1.19500000,0.00400000,-0.00700000,0,19.30000000,0.03000000,-0.03000000,0,,,,,0.60000000,0.08000000,-0.04000000,0,3.20000000,0.40000000,-0.20000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2016-BLG-1195L b,17h55m23.5s,-30d12m26.1s,1.43000000,0.45000000,-0.32000000,0,0.00450000,0.00140000,-0.00100000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76950000,0.00130000,-0.00130000,0,-0.05321000,0.00075000,-0.00075000,0,9.95000000,0.11000000,-0.11000000,0,2.85000000,0.35000000,-0.42000000,0,1.08610000,0.00810000,-0.00760000,0,0.56800000,0.08300000,-0.07300000,0,-0.96880000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,0,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,-28d06m58.2s,874.00000000,690.00000000,-474.00000000,0,2.75000000,2.17000000,-1.49000000,0,3.15000000,1.32000000,-1.18000000,0,0.81000000,0.64000000,-0.44000000,0,3210.00000000,1350.00000000,-1200.00000000,0,,,,,2457494.17700000,0.01700000,-0.01700000,0,0.02200000,0.00100000,-0.00100000,0,71.90000000,0.57000000,-0.57000000,0,0.23000000,0.02000000,-0.02000000,0,0.87200000,0.00500000,-0.00500000,0,32.40000000,1.80000000,-1.80000000,0,5.35000000,0.00400000,-0.00400000,0,22.90000000,0.02000000,-0.02000000,0,19.51000000,,,0,1.15000000,0.22000000,-0.22000000,0,5.86000000,1.14000000,-1.14000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2017-BLG-0173L b,17h51m52.95s,-29d16m16.9s,8.95000000,10.62600000,-5.58500000,0,0.02816000,0.03343000,-0.01757000,0,3.72700000,1.47800000,-1.55300000,0,0.39600000,0.38600000,-0.22900000,0,4800.00000000,1463.00000000,-1793.00000000,0,,,,,2457838.01100000,0.05900000,-0.05900000,0,0.76800000,0.02800000,-0.02800000,0,32.93000000,0.84600000,-0.84600000,0,9.15000000,0.33100000,-0.33100000,0,1.46500000,0.01900000,-0.01900000,0,0.67880000,0.07290000,-0.07290000,0,1.32400000,0.00300000,-0.00300000,0,,,,,,,,,0.53000000,0.03000000,-0.03000000,0,5.90000000,0.30000000,-0.30000000,0,0,<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...20H/abstract target=ref>Hwang et al. 2018</a>
OGLE-2013-BLG-1761L b,17h53m38.28s,-28d53m42.98s,860.00000000,790.00000000,-480.00000000,0,2.70000000,2.50000000,-1.50000000,0,1.80000000,0.50000000,-0.50000000,0,0.33000000,0.32000000,-0.19000000,0,6900.00000000,1000.00000000,-1200.00000000,0,,,,,2456565.24000000,0.06500000,-0.06500000,0,0.08860000,0.00410000,-0.00410000,0,38.70000000,1.20000000,-1.20000000,0,6.50000000,2.80000000,-2.80000000,0,1.17800000,0.02600000,-0.02600000,0,81.00000000,26.00000000,-26.00000000,0,1.25700000,0.02400000,-0.02400000,0,19.42000000,0.05000000,-0.05000000,0,,,,,0.22500000,0.10100000,-0.10100000,0,2.12000000,0.95000000,-0.95000000,0,0,<a refstr=HIRAO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....1H/abstract target=ref>Hirao et al. 2017</a>
MOA-2015-BLG-337L b,18h07m47.69s,-28d10m13.00s,5720.00000000,9570.00000000,-3370.00000000,0,18.00000000,30.10000000,-10.60000000,0,0.19000000,0.07000000,-0.06000000,0,0.07290000,0.12210000,-0.04310000,0,6300.00000000,1200.00000000,-1300.00000000,0,,,,,2457214.91200000,0.00210000,-0.00210000,0,0.04580000,0.00120000,-0.00120000,0,5.49600000,0.09500000,-0.09500000,0,18.30000000,,,1,0.26300000,0.01100000,-0.01100000,0,1780.00000000,230.00000000,-230.00000000,0,2.53590000,0.00780000,-0.00780000,0,19.68200000,0.01200000,-0.01200000,0,,,,,0.03400000,,,-1,2.26000000,,,-1,0,<a refstr=MIYAZAKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..136M/abstract target=ref>Miyazaki et al. 2018</a>
KMT-2017-BLG-1038L b,17h44m41.02s,-25d08m34.91s,760.00000000,570.00000000,-440.00000000,0,2.40000000,1.80000000,-1.40000000,0,1.90000000,0.60000000,-0.60000000,0,0.43000000,0.32000000,-0.25000000,0,6100.00000000,1200.00000000,-1600.00000000,0,,,,,2457992.82900000,0.08800000,-0.07100000,0,0.17200000,0.00700000,-0.00600000,0,21.90000000,0.70000000,-0.60000000,0,4.00000000,,,1,0.85100000,0.00300000,-0.00300000,0,53.00000000,2.00000000,-4.00000000,0,5.39600000,0.01800000,0.01900000,0,,,,,,,,,,,,,6.30000000,2.30000000,-1.90000000,0,0,<a refstr=SHIN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..146S/abstract target=ref>Shin et al. 2019</a>
OGLE-2018-BLG-0596L b,17h56m13.33s,-29d11m56.7s,1.30000000,0.16000000,-0.16000000,0,0.00409000,0.00050000,-0.00050000,0,3.02000000,0.39000000,-0.39000000,0,0.19600000,0.02100000,-0.02100000,0,6110.00000000,790.00000000,-790.00000000,0,8670.00000000,1330.00000000,-1330.00000000,0,2458277.13000000,0.01400000,-0.01400000,0,-0.28500000,0.00500000,-0.00500000,0,28.89400000,0.10500000,-0.10500000,0,15.72000000,0.59000000,-0.59000000,0,1.78800000,0.01600000,-0.01600000,0,0.18800000,0.01900000,-0.01900000,0,-2.92100000,0.01600000,-0.01600000,0,17.19000000,0.01000000,-0.01000000,0,,,,,0.27600000,0.02800000,-0.02800000,0,3.49000000,0.35000000,-0.35000000,0,0,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...28J/abstract target=ref>Jung et al. 2019</a>
OGLE-2018-BLG-1011L b,17h56m03.36s,-29d04m58.4s,570.00000000,1100.00000000,-350.00000000,0,1.80000000,3.40000000,-1.10000000,0,1.80000000,2.10000000,-1.50000000,0,0.18000000,0.33000000,-0.10000000,0,7100.00000000,1100.00000000,-1500.00000000,0,8000.00000000,,,0,2458284.80100000,0.00500000,-0.00500000,0,0.05300000,0.00100000,-0.00100000,0,12.42000000,0.15000000,-0.15000000,0,12.13000000,0.71000000,-0.71000000,0,1.28100000,0.00900000,-0.00900000,0,98.40000000,2.60000000,-2.60000000,0,4.36000000,0.00800000,-0.00800000,0,19.93000000,0.01000000,-0.01000000,0,19.04000000,0.01000000,-0.01000000,0,0.09000000,0.01000000,-0.01000000,0,2.81000000,0.22000000,-0.22000000,0,1,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..114H/abstract target=ref>Han et al. 2019</a>
KMT-2016-BLG-0212L b,17h53m45.42s,-29d05m12.80s,6.30000000,8.30000000,-4.00000000,0,0.02000000,0.02600000,-0.01300000,0,5.50000000,1.90000000,-1.80000000,0,0.39000000,0.38000000,-0.22000000,0,6000.00000000,1300.00000000,-1700.00000000,0,,,,,2457465.31600000,0.19200000,-0.19200000,0,0.61500000,0.02000000,-0.02000000,0,17.76400000,0.47600000,-0.47600000,0,1.37800000,0.27800000,-0.27800000,0,1.42700000,0.01400000,-0.01400000,0,0.49000000,0.07900000,-0.07900000,0,1.00400000,0.01450000,-0.01450000,0,19.60000000,0.06000000,-0.06000000,0,,,,,0.64000000,0.21000000,-0.21000000,0,13.20000000,4.30000000,-4.30000000,0,0,<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018JKAS...51..197H/abstract target=ref>Hwang et al. 2018</a>
KMT-2018-BLG-1990L b,17h53m44.49s,-22d09m09.14s,293.00000000,233.00000000,-130.00000000,0,0.92300000,0.73400000,-0.40900000,0,1.52100000,0.75300000,-0.55500000,0,0.23500000,0.18700000,-0.10400000,0,1735.00000000,889.00000000,-651.00000000,0,,,,,2458230.44900000,0.02400000,-0.02400000,0,0.04000000,0.00200000,-0.00200000,0,46.48400000,1.94500000,-1.94500000,0,1.18700000,0.16200000,-0.16200000,0,0.96300000,0.00300000,-0.00300000,0,37.48000000,2.53000000,-2.53000000,0,2.58400000,0.01800000,-0.01800000,0,19.36000000,0.05000000,-0.05000000,0,,,,,,,,,,,,,0,<a refstr=RYU_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..151R/abstract target=ref>Ryu et al. 2019</a>
OGLE-2013-BLG-0911L b,17h55m31.98s,-29d15m13.8s,,,,0,,,,0,,,,0,,,,,,,,,8000.00000000,2000.00000000,-2000.00000000,0,2456537.31270000,0.00050000,-0.00050000,0,-0.00462000,0.00004100,-0.00004200,0,98.12100000,0.85800000,-0.95800000,0,1.13600000,0.09000000,-0.14400000,0,0.15000000,0.00200000,-0.00200000,0,306.60000000,9.00000000,-9.40000000,0,2.07800000,0.00600000,-0.00800000,0,18.10400000,0.04900000,-0.04900000,0,,,,,,,,,,,,,0,<a refstr=MIYAZAKI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...76M/abstract target=ref>Miyazaki et al. 2020</a>
KMT-2016-BLG-1836L b,17h53m00.08s,-30d02m26.70s,730.00000000,600.00000000,-410.00000000,0,2.30000000,1.90000000,-1.30000000,0,2.70000000,0.70000000,-0.70000000,0,0.53000000,0.42000000,-0.29000000,0,6500.00000000,1200.00000000,-2800.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.01000000,0.05000000,-0.05000000,0,,,,,,,,,3.30000000,1.50000000,-0.90000000,0,0,<a refstr=YANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...98Y/abstract target=ref>Yang et al. 2020</a>
OGLE-2012-BLG-0838L b,18h12m00.74s,-25d42m41.80s,53.10000000,38.50000000,-260.00000000,0,0.16700000,0.12100000,-0.83000000,0,4.43000000,0.71000000,-0.81000000,0,0.40000000,0.29000000,-0.20000000,0,6320.00000000,830.00000000,-1040.00000000,0,8170.00000000,910.00000000,-910.00000000,0,2456145.90900000,0.03400000,-0.03400000,0,0.37300000,0.01100000,-0.01100000,0,40.44000000,0.84000000,-0.84000000,0,5.95000000,0.34000000,-0.34000000,0,2.15300000,0.02900000,-0.02900000,0,3.95000000,0.33000000,-0.33000000,0,0.22100000,0.00190000,-0.00190000,0,17.75400000,0.04300000,-0.04300000,0,19.87000000,0.30000000,-0.30000000,0,0.32500000,0.02900000,-0.02900000,0,2.96000000,0.27000000,-0.27000000,0,1,<a refstr=POLESKI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..261P/abstract target=ref>Poleski et al. 2020</a>
OGLE-2018-BLG-1269L b,17h58m46.42s,-27d37m04.6s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2458343.84900000,0.02500000,-0.02500000,0,0.14200000,0.02300000,-0.02300000,0,70.58400000,0.92300000,-0.92300000,0,0.59170000,0.00920000,-0.00920000,0,1.12600000,0.01200000,-0.01200000,0,5.93200000,0.06600000,-0.06600000,0,1.88700000,0.02600000,-0.02600000,0,19.42000000,0.01000000,-0.01000000,0,,,,,1.60200000,0.11800000,-0.11800000,0,8.29000000,0.61000000,-0.61000000,0,0,<a refstr=JUNG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..148J/abstract target=ref>Jung et al. 2020</a>
KMT-2016-BLG-2397L b,17h44m51.01s,-23d12m04.97s,836.00000000,375.00000000,-391.00000000,0,2.63000000,1.18000000,-1.23000000,0,3.64000000,1.22000000,-1.61000000,0,0.64000000,0.29000000,-0.30000000,0,4880.00000000,1650.00000000,-2180.00000000,0,,,,,2457549.65100000,0.05000000,-0.05000000,0,0.04100000,0.00600000,-0.00600000,0,58.32000000,8.10000000,-8.10000000,0,0.00150000,,,1,1.14800000,0.01500000,-0.01500000,0,39.50000000,0.92000000,-0.92000000,0,4.40900000,0.02000000,-0.02000000,0,21.76000000,0.01000000,-0.01000000,0,,,,,0.24000000,,,-1,1.66000000,,,-1,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
MOA-2013-BLG-220L b,18h03m56.5s,-29d32m41s,871.00000000,54.00000000,-54.00000000,0,2.74000000,0.17000000,-0.17000000,0,3.03000000,0.27000000,-0.27000000,0,0.88000000,0.05000000,-0.05000000,0,6720.00000000,590.00000000,-590.00000000,0,,,,,2456386.92040000,0.00120000,-0.00120000,0,-0.01314200,0.00015000,-0.00015000,0,13.31000000,0.08000000,-0.08000000,0,,,,,0.98576000,0.00012000,-0.00012000,0,29.99000000,0.27000000,-0.27000000,0,-1.42060000,0.00450000,-0.00450000,0,19.23200000,0.02100000,-0.02100000,0,,,,,0.45700000,0.00500000,-0.00500000,0,12.62000000,0.11000000,-0.11000000,0,1,<a refstr=VANDOROU_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..121V/abstract target=ref>Vandorou et al. 2020</a>
MOA-bin-29 b,17h57m30.23s,-29d44m11.63s,190.00000000,381.00000000,-120.00000000,0,0.60000000,1.20000000,-0.38000000,0,0.48000000,0.12000000,-0.10000000,0,0.03000000,0.07000000,-0.02000000,0,7120.00000000,1150.00000000,-1050.00000000,0,,,,,2453931.09700000,0.00300000,-0.00300000,0,0.01090000,0.00076000,-0.00076000,0,3.88700000,0.21000000,-0.21000000,0,8.03000000,0.92000000,-0.92000000,0,1.16400000,0.00900000,-0.00900000,0,163.10000000,24.00000000,-24.00000000,0,2.69500000,0.02700000,-0.02700000,0,19.89300000,0.09600000,-0.09600000,0,,,,,0.05600000,0.01200000,-0.01200000,0,5.24200000,1.14400000,-1.14400000,0,1,<a refstr=KONDO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..224K/abstract target=ref>Kondo et al. 2019</a>
OGLE-2016-BLG-1195L b,17h55m23.50s,-30d12m26.1s,5.10000000,5.50000000,-2.85000000,0,0.01600000,0.01700000,-0.00900000,0,2.15000000,1.13000000,-0.42000000,0,0.37000000,0.38000000,-0.21000000,0,7200.00000000,850.00000000,-1020.00000000,0,,,,,2457568.77190000,0.00200000,-0.00200000,0,0.05140000,0.00140000,-0.00140000,0,10.16000000,0.25000000,-0.25000000,0,,,,,1.06980000,0.00780000,-0.00780000,0,0.42500000,0.67000000,-0.67000000,0,0.96530000,0.00450000,-0.00450000,0,19.58100000,0.00100000,-0.00100000,0,,,,,0.26100000,0.02000000,-0.02000000,0,,,,,0,<a refstr=BOND_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.2434B/abstract target=ref>Bond et al. 2017</a>
OGLE-2015-BLG-1649L b,18h04m49.21s,-32d37m58.90s,807.00000000,470.00000000,-442.00000000,0,2.54000000,1.48000000,-1.39000000,0,2.07000000,0.65000000,-0.77000000,0,0.34000000,0.19000000,-0.19000000,0,4230.00000000,1510.00000000,-1640.00000000,0,,,,,2457241.17000000,0.03300000,-0.03300000,0,0.11460000,0.00280000,-0.00280000,0,28.31200000,0.33900000,-0.33900000,0,1.26500000,0.05500000,-0.05500000,0,0.90200000,0.00100000,-0.00100000,0,72.27000000,2.12000000,-2.12000000,0,3.08000000,0.00700000,-0.00700000,0,19.43000000,0.02000000,-0.02000000,0,,,,,0.55600000,0.05500000,-0.05500000,0,7.13800000,0.67400000,-0.67400000,0,1,<a refstr=NAGAKANE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..212N/abstract target=ref>Nagakane et al. 2019</a>
MOA-bin-1L b,17h51m10.20s,-29d47m38.3s,1200.00000000,670.00000000,-670.00000000,0,3.70000000,2.10000000,-2.10000000,0,8.30000000,4.50000000,-2.70000000,0,0.75000000,0.33000000,-0.41000000,0,5100.00000000,1200.00000000,-1900.00000000,0,8000.00000000,,,0,2453893.80000000,1.80000000,-1.80000000,0,1.62000000,0.05000000,-0.05000000,0,31.20000000,4.30000000,-4.30000000,0,,,,,2.10000000,0.05000000,-0.05000000,0,47.00000000,16.00000000,-12.00000000,0,1.57800000,0.03500000,-0.03500000,0,20.23000000,,,0,,,,,0.77000000,0.11000000,-0.11000000,0,8.80000000,1.40000000,-1.40000000,0,1,<a refstr=BENNETT_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...757..119B/abstract target=ref> Bennett et al. 2012 </a>
OGLE-2016-BLG-1227L b,17h42m23.31s,-33d45m35.2s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457561.97600000,0.03200000,-0.03200000,0,-0.05700000,0.01200000,-0.01200000,0,52.23000000,12.76000000,-12.76000000,0,80.00000000,18.00000000,-18.00000000,0,3.57000000,0.24000000,-0.24000000,0,59.17500000,83.41700000,-21.84100000,0,4.68900000,0.06600000,-0.06600000,0,16.85000000,0.01000000,-0.01000000,0,,,,,0.11300000,0.05800000,-0.05800000,0,0.79000000,0.10000000,-0.10000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...91H/abstract target=ref>Han et al. 2020</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.70000000,,,0,0.38000000,0.04000000,-0.04000000,0,3300.00000000,,,0,8000.00000000,,,0,2457205.19380000,0.00120000,-0.00120000,0,-0.01149000,0.00009000,-0.00009000,0,57.80000000,0.40000000,-0.40000000,0,1.40400000,0.01400000,-0.01400000,0,0.90910000,0.00260000,-0.00260000,0,1.70000000,0.05000000,-0.05000000,0,-0.88000000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
MOA-2011-BLG-293L b,17h55m39.35s,-28d28m36.65s,760.00000000,480.00000000,-300.00000000,0,2.40000000,1.50000000,-0.90000000,0,3.40000000,0.40000000,-0.40000000,0,0.43000000,0.27000000,-0.17000000,0,7150.00000000,750.00000000,-750.00000000,0,,,,,2455747.49310000,0.00070000,-0.00070000,0,0.00340000,0.00020000,-0.00020000,0,22.49000000,0.98000000,-0.98000000,0,1.58000000,0.07000000,-0.07000000,0,1.83000000,0.02000000,-0.02000000,0,52.00000000,2.00000000,-2.00000000,0,3.85900000,0.00900000,-0.00900000,0,,,,,17.77000000,,,-1,0.26000000,0.02000000,-0.02000000,0,4.30000000,0.30000000,-0.30000000,0,0,<a refstr=YEE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...755..102Y/abstract target=ref> Yee et al. 2012 </a>
